CustomerID,Gender,Married,Age,Graduated,Profession,WorkExperience,SpendingScore,FamilySize,Category
465136,Male,Yes,52,Yes,Artist,0,Average,2,Category 6
465144,Male,No,25,Yes,Doctor,8,Low,1,Category 6
465147,Male,No,33,Yes,Healthcare,2,Low,3,Category 6
465148,Male,No,31,No,Artist,0,Low,,
465150,Male,No,37,Yes,Entertainment,1,Low,1,Category 6
465153,Male,Yes,38,Yes,Artist,1,Average,2,Category 6
465155,Male,Yes,81,Yes,Lawyer,0,Low,1,Category 6
465160,Male,Yes,61,Yes,Executive,0,High,3,Category 6
465164,Male,No,20,No,Healthcare,0,Low,3,Category 6
465171,Female,Yes,48,Yes,Artist,8,High,4,Category 6
465172,Female,Yes,43,Yes,Artist,8,Average,2,Category 6
465175,Female,No,22,No,Homemaker,0,Low,4,Category 6
465176,Female,Yes,63,Yes,Artist,1,Average,4,Category 6
465181,Female,No,25,Yes,Healthcare,8,Low,1,Category 4
465182,Female,No,73,Yes,Lawyer,1,Low,1,Category 6
465186,Female,Yes,43,No,Artist,4,Average,4,Category 1
465187,Female,Yes,39,No,Doctor,1,Average,4,Category 4
465188,Female,Yes,49,Yes,Artist,0,Average,4,Category 6
465189,Female,Yes,83,Yes,Lawyer,1,High,2,Category 6
465194,Male,No,22,No,Healthcare,9,Low,6,Category 2
465196,Female,No,31,Yes,Artist,2,Low,2,Category 4
465197,Female,Yes,60,Yes,Artist,1,High,4,Category 6
465201,Male,Yes,42,Yes,Entertainment,1,Average,4,Category 3
465202,Male,No,25,No,Entertainment,7,Low,4,Category 6
465203,Male,No,29,Yes,Healthcare,3,Low,3,Category 6
465204,Male,Yes,29,Yes,Healthcare,1,Low,2,Category 6
465213,Male,Yes,39,Yes,Entertainment,2,Average,2,Category 6
465214,Male,Yes,33,No,Engineer,14,Low,1,Category 6
465216,Male,Yes,35,Yes,Executive,9,High,4,Category 6
465226,Male,Yes,38,No,Entertainment,2,Low,3,Category 6
465228,Male,Yes,59,Yes,Artist,1,High,2,Category 6
465231,Male,Yes,67,No,Artist,1,Average,2,Category 6
465236,Male,Yes,45,Yes,Artist,1,Low,1,Category 6
465237,Male,Yes,70,Yes,Lawyer,,High,2,Category 6
465242,Male,No,19,No,Healthcare,5,Low,4,Category 3
465249,Female,No,23,No,Healthcare,0,Low,4,Category 6
465254,Male,No,22,No,Healthcare,1,Low,4,Category 7
465261,Female,No,23,Yes,Healthcare,1,Low,4,Category 1
465264,Male,Yes,80,No,Executive,0,Low,1,Category 6
465267,Male,Yes,40,No,Engineer,14,Average,5,Category 4
465274,Male,No,36,Yes,Artist,0,Low,1,Category 4
465285,Female,Yes,31,No,Engineer,8,Low,4,Category 6
465288,Female,Yes,20,No,Engineer,1,Low,2,Category 4
465289,Male,Yes,31,Yes,Executive,1,High,2,Category 6
465290,Male,Yes,50,Yes,Executive,0,High,5,Category 6
465294,Male,Yes,67,No,Lawyer,0,Low,2,Category 6
465295,Female,,43,Yes,Doctor,9,Average,1,Category 6
465296,Female,Yes,85,Yes,Lawyer,5,High,3,Category 6
465303,Female,Yes,65,Yes,Artist,1,Average,3,Category 2
465306,Male,Yes,71,No,Executive,1,Average,4,Category 2
465310,Female,No,20,No,Healthcare,1,Low,6,Category 4
465319,Male,No,20,No,Healthcare,0,Low,5,Category 6
465326,Male,Yes,87,Yes,Artist,,Low,1,Category 6
465333,Female,Yes,37,Yes,Artist,4,Low,2,Category 7
465335,Male,Yes,59,No,Entertainment,1,Average,2,Category 7
465340,Female,No,29,Yes,Artist,3,Low,4,Category 2
465342,Male,Yes,85,Yes,Executive,0,High,2,Category 6
465344,Female,Yes,72,Yes,Lawyer,1,High,2,Category 6
465345,Female,No,42,Yes,Artist,0,Low,,Category 6
465351,Female,Yes,45,Yes,Artist,9,Average,2,Category 6
465352,Male,Yes,59,Yes,Entertainment,1,Average,4,Category 6
465354,Male,No,19,No,Doctor,0,Low,5,Category 2
465357,Female,Yes,47,Yes,Artist,0,Average,3,Category 6
465358,Female,Yes,73,Yes,Artist,0,High,2,Category 6
465359,Female,Yes,42,No,Artist,1,Low,1,Category 6
465364,Female,No,37,Yes,Doctor,7,Low,5,Category 2
465366,Female,No,38,Yes,Artist,8,Low,1,Category 6
465371,Female,No,41,Yes,Artist,1,Low,1,Category 6
465372,Female,No,40,Yes,Entertainment,0,Low,1,Category 6
465383,Female,Yes,30,Yes,Entertainment,0,Low,4,Category 6
465384,Male,Yes,56,Yes,Artist,0,High,2,Category 6
465391,Female,Yes,65,Yes,Lawyer,1,High,2,Category 6
465393,Male,Yes,35,Yes,Artist,5,Average,2,Category 6
465395,Female,Yes,37,No,Engineer,0,Average,5,Category 4
465399,Male,No,36,Yes,Entertainment,0,Low,1,Category 4
465405,Female,,26,Yes,Homemaker,1,High,4,Category 2
465408,Male,No,25,No,Executive,,Low,4,Category 6
465410,Male,No,30,No,Healthcare,0,Low,4,Category 5
465417,Male,Yes,37,Yes,Entertainment,,Average,2,Category 4
465419,Male,No,30,No,Artist,0,Low,3,Category 6
465423,Male,Yes,46,Yes,Entertainment,1,Average,4,Category 7
465428,Female,No,38,Yes,Engineer,1,Low,1,Category 4
465433,Female,No,40,Yes,Artist,,Low,1,Category 2
465435,Female,No,31,Yes,Artist,5,Low,1,Category 6
465437,Male,Yes,45,Yes,Executive,4,High,5,Category 6
465440,Male,Yes,55,No,Engineer,1,Low,5,Category 6
465441,Female,Yes,51,Yes,Engineer,2,Low,1,Category 4
465445,Female,No,29,Yes,Homemaker,5,Low,7,Category 6
465458,Female,Yes,74,Yes,Artist,1,High,2,Category 6
465461,Male,Yes,69,No,Entertainment,1,Average,3,Category 6
465463,Female,No,28,No,Doctor,,Low,5,Category 2
465464,Male,Yes,41,Yes,Executive,0,Average,,Category 4
465467,Male,,29,No,Healthcare,1,Low,3,Category 6
465471,Male,Yes,39,Yes,Artist,0,Low,1,Category 6
465472,Female,Yes,74,No,Entertainment,,High,3,Category 6
465473,Female,No,59,Yes,Artist,4,Low,1,Category 6
465477,Male,No,27,No,Healthcare,1,Low,3,Category 2
465479,Male,No,33,No,Artist,0,Low,1,Category 4
465482,Male,No,31,No,Entertainment,9,Low,2,Category 2
465483,Male,Yes,46,No,Artist,0,Average,3,Category 6
465484,Female,Yes,63,Yes,Artist,0,Low,2,Category 6
465488,Male,No,22,No,Healthcare,1,Low,4,Category 6
465489,Female,No,53,Yes,Engineer,1,Low,5,Category 6
465492,Male,Yes,59,No,Entertainment,1,Low,1,Category 2
465496,Male,Yes,84,Yes,Lawyer,,Low,2,Category 2
465505,Male,Yes,63,Yes,Artist,1,Average,4,Category 6
465507,Male,Yes,35,Yes,Artist,8,Low,1,Category 6
465508,Male,No,21,No,Healthcare,1,Low,4,Category 6
465510,Male,Yes,67,No,Lawyer,0,High,2,Category 6
465518,Female,Yes,41,Yes,Artist,1,Average,3,Category 4
465520,Female,No,27,Yes,Artist,0,Low,8,Category 2
465521,Female,Yes,53,Yes,Artist,1,Average,2,Category 7
465522,Female,No,33,Yes,Healthcare,4,Low,8,Category 5
465529,Female,No,32,No,Doctor,0,Low,4,Category 6
465538,Male,Yes,59,No,,5,High,2,Category 6
465539,Female,Yes,50,Yes,Artist,1,High,5,Category 6
465541,Female,Yes,50,Yes,Artist,1,Average,4,Category 7
465543,Female,Yes,41,Yes,Healthcare,1,Average,2,Category 3
465547,Female,Yes,71,,Lawyer,1,Low,1,Category 6
465550,Female,No,33,Yes,Healthcare,1,Low,6,Category 3
465551,Female,Yes,46,Yes,Artist,,Average,2,Category 3
465554,Female,No,78,Yes,Lawyer,1,Low,3,Category 6
465555,Female,Yes,69,No,Lawyer,,High,2,Category 4
465558,Female,No,40,Yes,Healthcare,8,Low,1,Category 7
465568,Male,Yes,43,Yes,Executive,2,High,3,Category 6
465569,Male,Yes,36,Yes,Artist,0,High,3,Category 6
465571,Male,Yes,35,Yes,Entertainment,1,Average,2,Category 2
465577,Male,No,30,No,Healthcare,0,Low,4,Category 3
465584,Male,Yes,47,No,Entertainment,3,Average,2,Category 6
465586,Male,Yes,69,No,Artist,0,Low,1,Category 6
465587,Male,Yes,41,Yes,Entertainment,,Low,5,Category 3
465594,Male,Yes,33,No,Executive,4,Low,6,Category 3
465598,Male,No,27,Yes,Healthcare,6,Low,5,Category 2
465600,Male,Yes,38,Yes,Engineer,6,Low,2,Category 3
465601,Male,Yes,35,Yes,Artist,,Average,4,Category 3
465602,Male,Yes,27,Yes,Artist,10,Low,2,Category 3
465603,Female,Yes,51,Yes,Homemaker,9,Low,,Category 3
465605,Female,Yes,52,Yes,Engineer,4,Low,1,Category 3
465611,Male,No,53,Yes,Doctor,0,Low,1,Category 6
465612,Male,Yes,43,Yes,Artist,8,Average,2,Category 6
465616,Male,Yes,42,Yes,Doctor,8,Low,2,Category 6
465621,Male,No,36,Yes,Doctor,9,Low,1,Category 6
465625,Male,No,36,Yes,Artist,14,Low,2,Category 6
465627,Female,No,40,Yes,Healthcare,1,Low,1,Category 6
465629,Male,Yes,47,Yes,Entertainment,2,Average,3,Category 6
465635,Male,No,30,No,Doctor,1,Low,2,Category 4
465638,Female,Yes,53,Yes,Artist,,Low,,Category 3
465640,Male,Yes,45,Yes,Artist,5,Average,2,Category 6
465644,Male,No,33,Yes,Healthcare,0,Low,5,Category 6
465645,Female,No,40,Yes,Artist,8,Low,2,Category 6
465649,Female,Yes,36,Yes,Marketing,5,Low,1,Category 6
465651,Male,No,32,No,Engineer,0,Low,4,Category 6
465653,Female,Yes,51,Yes,Artist,0,Low,2,Category 6
465655,Female,No,49,Yes,Artist,0,Low,1,Category 6
465656,Male,Yes,81,No,Lawyer,1,Low,,Category 6
465658,Male,Yes,72,Yes,Artist,1,Average,4,Category 6
465663,Female,No,70,Yes,Artist,0,Low,2,Category 6
465667,Male,No,21,No,Healthcare,0,Low,3,Category 2
465668,Male,No,21,No,Healthcare,1,Low,5,Category 4
465669,Female,Yes,41,No,Entertainment,4,Average,4,Category 4
465670,Female,No,49,No,Engineer,12,Low,1,Category 4
465675,Female,No,51,No,Entertainment,0,Low,1,Category 4
465680,Male,Yes,28,No,Healthcare,0,Average,5,Category 4
465685,Male,No,37,Yes,Healthcare,5,Low,2,Category 3
465688,Female,Yes,63,,Artist,1,Average,3,Category 3
465689,Male,No,19,No,Healthcare,8,Low,4,Category 3
465695,Female,No,32,No,Healthcare,,Low,3,Category 4
465697,Female,Yes,51,No,Artist,6,Low,1,Category 6
465703,Male,Yes,26,No,Entertainment,3,Low,2,Category 4
465704,Male,Yes,61,No,Artist,0,Low,1,Category 6
465705,Female,Yes,51,Yes,Artist,0,Average,4,Category 6
465706,Female,Yes,45,Yes,Artist,0,Average,3,Category 6
465721,Male,Yes,29,Yes,Entertainment,1,High,2,Category 3
465722,Male,Yes,47,No,,0,Low,5,Category 3
465725,Male,No,25,Yes,Doctor,1,Low,2,Category 3
465727,Male,No,40,No,Marketing,0,Low,5,Category 4
465728,Male,No,45,Yes,,1,Low,1,Category 4
465733,Male,Yes,32,Yes,Entertainment,1,Average,2,Category 4
465734,Male,Yes,38,Yes,Artist,0,Low,3,Category 1
465736,Female,No,38,Yes,Artist,8,Low,2,Category 3
465737,Female,Yes,48,Yes,Engineer,7,Low,3,Category 3
465740,Female,No,71,Yes,Doctor,0,Low,1,Category 6
465742,Female,Yes,46,Yes,Artist,3,Low,3,Category 6
465751,Female,Yes,46,Yes,Artist,9,Low,2,Category 6
465753,Female,Yes,49,Yes,Artist,7,Low,2,Category 6
465766,Male,Yes,43,No,Entertainment,0,Low,3,Category 4
465768,Female,No,38,Yes,Artist,6,Low,4,Category 4
465769,Male,No,25,Yes,Healthcare,8,Low,4,Category 6
465772,Female,Yes,46,Yes,Engineer,0,Low,4,Category 1
465775,Female,No,28,Yes,Engineer,9,Low,3,Category 6
465776,Female,No,41,Yes,Entertainment,5,Low,4,Category 6
465777,Female,No,32,Yes,Artist,9,Low,5,Category 6
465784,Female,No,21,No,Healthcare,0,Low,4,Category 3
465788,Male,No,22,No,Healthcare,1,Low,6,Category 4
465793,Male,No,27,No,Healthcare,0,Low,5,Category 4
465797,Male,Yes,40,Yes,Artist,0,Average,2,Category 2
465804,Female,Yes,68,No,Engineer,0,Low,1,Category 4
465809,Female,No,25,No,Homemaker,1,Low,7,Category 4
465811,Male,No,28,No,Healthcare,1,Low,4,Category 4
465813,Male,No,28,No,Marketing,2,Low,8,Category 4
465818,Male,No,27,No,Entertainment,1,Low,3,Category 4
465823,Male,Yes,67,No,Entertainment,5,Average,4,Category 4
465826,Male,Yes,46,No,Executive,4,Low,9,Category 4
465828,Female,No,33,No,Entertainment,8,Low,4,Category 4
465829,Female,Yes,40,Yes,Doctor,6,Average,3,Category 4
465830,Female,Yes,48,No,,5,Average,7,Category 4
465831,Male,Yes,42,No,Executive,0,High,5,Category 4
465837,Male,No,56,Yes,,1,Low,1,Category 6
465841,Female,No,51,Yes,Engineer,3,Low,1,Category 6
465848,Female,No,27,Yes,Healthcare,0,Low,1,Category 7
465849,Female,No,25,Yes,Doctor,7,Low,3,Category 4
465851,Female,Yes,51,No,Artist,9,High,2,Category 4
465853,Female,Yes,26,Yes,Healthcare,,Average,2,Category 6
465857,Female,No,35,Yes,Doctor,0,Low,1,Category 6
465860,Female,,25,Yes,Doctor,1,Low,3,Category 6
465863,Male,No,30,No,Healthcare,6,Low,3,Category 6
465865,Female,No,41,Yes,Healthcare,9,Low,1,Category 6
465866,Male,Yes,42,Yes,Artist,6,Low,3,Category 6
465867,Female,Yes,40,Yes,Artist,8,High,5,Category 6
465873,Male,No,36,Yes,Entertainment,13,Low,1,Category 6
465875,Female,No,39,Yes,Artist,9,Low,1,Category 6
465884,Male,Yes,40,Yes,Executive,7,High,3,Category 6
465893,Female,Yes,40,Yes,Engineer,1,Average,2,Category 6
465894,Male,No,28,Yes,Artist,9,Low,6,Category 6
465907,Female,No,31,Yes,Marketing,8,Low,,Category 1
465916,Male,No,41,Yes,Artist,4,Low,1,Category 6
465923,Female,No,28,Yes,Engineer,9,Low,5,Category 6
465925,Male,No,30,Yes,Healthcare,1,Low,1,Category 6
465927,Female,No,30,Yes,Healthcare,1,Low,1,Category 6
465930,Female,No,38,Yes,Artist,9,Low,2,Category 6
465931,Male,Yes,43,Yes,Artist,7,Low,1,Category 7
465935,Male,No,29,Yes,Entertainment,9,Low,1,Category 6
465937,Female,No,30,Yes,Healthcare,9,Low,3,Category 6
465941,Male,Yes,27,Yes,Healthcare,0,Low,2,Category 6
465948,Female,Yes,48,Yes,Artist,0,Average,2,Category 6
465953,Female,No,51,Yes,Artist,1,Low,1,Category 6
465957,Female,No,48,Yes,Marketing,0,Low,1,Category 6
465960,Female,No,28,Yes,Marketing,9,Low,1,Category 6
465961,Female,No,40,Yes,Artist,3,Low,1,Category 6
465963,Male,Yes,51,Yes,Artist,1,Low,2,Category 6
465965,Female,Yes,36,No,Marketing,8,Low,2,Category 6
465972,Female,No,51,Yes,Marketing,9,Low,1,Category 6
465974,Male,Yes,45,Yes,Executive,5,High,4,Category 4
465975,Male,No,40,Yes,Artist,8,Low,1,Category 6
465976,Male,No,40,Yes,Artist,0,Low,1,Category 7
465979,Male,Yes,41,Yes,Artist,2,Low,2,Category 6
465982,Male,Yes,43,Yes,Entertainment,0,Average,4,Category 6
465983,Male,,21,No,Healthcare,1,Low,3,Category 6
465996,Male,No,23,No,Healthcare,1,Low,4,Category 6
465997,Female,No,31,No,Doctor,0,Low,3,Category 6
466001,Female,Yes,42,Yes,Entertainment,6,Low,2,Category 6
466007,Male,Yes,61,No,Artist,0,Low,1,Category 7
466017,Female,Yes,45,Yes,Homemaker,0,Low,1,Category 3
466019,Female,Yes,63,Yes,Artist,5,Low,1,Category 3
466020,Male,Yes,86,No,Lawyer,0,Low,1,Category 6
466022,Female,Yes,67,No,Engineer,,High,3,Category 7
466023,Male,Yes,71,No,Executive,,High,3,Category 7
466024,Female,Yes,43,No,Entertainment,14,Low,2,Category 3
466032,Male,,28,No,Entertainment,,Low,2,Category 6
466042,Male,Yes,47,No,Entertainment,0,Low,2,Category 6
466043,Female,Yes,53,Yes,Artist,0,Average,4,Category 6
466046,Female,Yes,36,No,Entertainment,1,Average,2,Category 4
466058,Male,Yes,35,No,Entertainment,1,Low,,Category 4
466069,Female,Yes,48,Yes,Artist,1,High,4,
466071,Female,Yes,60,Yes,Artist,3,Low,3,Category 4
466078,Female,Yes,45,No,Executive,,Low,1,Category 6
466079,Female,Yes,42,No,Engineer,0,Low,2,Category 6
466082,Female,Yes,89,Yes,Lawyer,1,Low,1,Category 6
466083,Female,No,23,No,Marketing,4,Low,2,Category 3
466084,Male,Yes,46,Yes,Homemaker,11,Low,1,Category 3
466085,Male,No,22,No,,8,Low,4,Category 4
466088,Female,No,30,No,Healthcare,0,Low,7,Category 6
466090,Male,Yes,58,Yes,Entertainment,0,Low,,Category 6
466092,Male,Yes,73,Yes,Artist,0,Average,4,Category 6
466099,Female,Yes,71,Yes,Lawyer,0,Low,1,Category 6
466103,Female,Yes,35,No,Engineer,0,Low,5,Category 6
466109,Male,Yes,52,Yes,Entertainment,1,Average,4,Category 6
466111,Male,Yes,84,Yes,Lawyer,0,Low,2,Category 6
466114,Male,Yes,47,Yes,Entertainment,1,Average,5,Category 6
466115,Male,Yes,39,No,Executive,0,Low,2,Category 6
466118,Female,Yes,40,No,Engineer,0,Low,3,Category 4
466124,Female,No,46,Yes,Artist,1,Low,1,Category 6
466128,Male,No,40,Yes,Artist,3,Low,2,Category 6
466130,Female,No,27,No,Artist,1,Low,6,Category 6
466132,Female,No,23,No,Healthcare,4,Low,4,Category 7
466136,Female,No,21,Yes,Artist,1,Low,2,Category 6
466138,Male,Yes,70,No,Lawyer,2,High,2,Category 6
466140,Male,Yes,28,Yes,Entertainment,1,Low,2,Category 6
466141,Female,Yes,58,Yes,Homemaker,1,Low,4,Category 6
466142,Female,Yes,27,Yes,Entertainment,0,Average,2,Category 6
466143,Female,Yes,49,No,Engineer,0,Average,5,
466146,Female,Yes,37,No,Engineer,8,Average,3,Category 6
466148,Male,Yes,39,No,Entertainment,1,Average,4,Category 6
466149,Female,No,28,No,Doctor,2,Low,4,Category 6
466153,Male,Yes,73,No,Entertainment,0,Average,2,Category 6
466154,Female,Yes,51,Yes,Artist,1,Average,5,Category 3
466156,Female,Yes,48,Yes,Doctor,8,Average,3,Category 2
466157,Male,Yes,72,Yes,Homemaker,9,Low,,
466161,Male,Yes,47,No,Artist,1,Average,,Category 6
466162,Female,Yes,67,Yes,Doctor,0,Low,1,Category 4
466166,Male,Yes,77,Yes,Lawyer,0,High,2,Category 4
466172,Male,Yes,46,Yes,Artist,3,Average,3,Category 6
466178,Female,Yes,52,Yes,Artist,1,Average,4,Category 6
466180,Male,Yes,67,No,Lawyer,1,Low,1,Category 6
466185,Male,Yes,62,Yes,Doctor,0,Average,4,Category 6
466200,Male,Yes,45,Yes,Doctor,8,Average,3,Category 4
466201,Male,Yes,40,Yes,Doctor,1,Average,5,Category 4
466206,Female,Yes,60,Yes,Artist,4,Average,2,Category 3
466207,Female,Yes,37,Yes,Doctor,8,Average,4,Category 2
466208,Male,Yes,69,No,Executive,2,High,1,Category 6
466210,Female,Yes,58,Yes,Artist,1,High,4,Category 6
466211,Male,Yes,52,Yes,Artist,1,Low,,Category 6
466213,Male,No,20,No,Healthcare,2,Low,5,Category 6
466218,Female,,23,No,Healthcare,6,Low,4,Category 2
466223,Male,Yes,66,Yes,Artist,0,Low,1,Category 4
466225,Male,No,19,No,Healthcare,1,Low,3,Category 2
466226,Female,Yes,53,Yes,Artist,0,Average,5,Category 6
466233,Female,Yes,59,Yes,Homemaker,6,Low,1,Category 6
466235,Female,Yes,61,Yes,Artist,0,Average,4,Category 4
466236,Female,Yes,68,Yes,Engineer,1,Low,2,Category 4
466238,Male,No,20,No,Healthcare,1,Low,3,Category 4
466246,Male,No,20,No,Healthcare,1,Low,4,Category 2
466247,Female,,49,Yes,Artist,0,Low,4,Category 2
466253,Male,No,19,No,Healthcare,1,Low,3,Category 2
466257,Female,No,27,No,Healthcare,1,Low,4,Category 6
466264,Male,Yes,32,Yes,,1,Low,2,Category 3
466268,Female,Yes,67,Yes,Artist,0,Average,3,Category 4
466271,Male,No,27,No,Entertainment,1,Low,3,Category 2
466274,Male,Yes,72,Yes,Executive,0,Low,,Category 6
466276,Female,No,32,No,Doctor,1,Low,5,Category 4
466278,Female,No,28,No,,0,Low,2,Category 3
466282,Male,Yes,29,Yes,Healthcare,8,Low,,Category 6
466285,Female,No,19,No,Healthcare,1,Low,5,Category 2
466286,Female,Yes,52,Yes,Artist,1,Average,5,Category 2
466287,Female,Yes,47,Yes,Doctor,1,Average,2,Category 2
466289,Male,No,19,No,Healthcare,3,Low,5,Category 2
466290,Female,No,18,No,Healthcare,5,Low,,Category 4
466292,Female,Yes,79,No,Lawyer,1,High,2,Category 6
466297,Female,No,19,No,Healthcare,1,Low,4,Category 4
466300,Female,Yes,48,Yes,Artist,0,Low,3,Category 2
466301,Male,Yes,52,Yes,Artist,1,Average,3,Category 2
466306,Male,No,23,No,Healthcare,1,Low,4,Category 6
466313,Female,Yes,58,Yes,Artist,1,Low,1,Category 4
466315,Female,Yes,69,Yes,Engineer,1,Low,1,Category 6
466317,Male,Yes,37,Yes,Entertainment,4,Low,1,Category 6
466318,Female,No,30,No,Healthcare,0,Low,3,Category 6
466319,Female,,25,No,Healthcare,0,Low,4,Category 6
466320,Female,No,39,Yes,Engineer,8,Low,2,Category 4
466321,Male,Yes,43,Yes,Entertainment,3,Low,2,Category 4
466324,Female,No,32,No,Engineer,0,Low,1,Category 4
466326,Male,No,23,No,Healthcare,0,Low,5,Category 3
466335,Female,No,30,No,Healthcare,1,Low,3,Category 4
466337,Female,Yes,41,No,Engineer,1,Low,2,Category 4
466341,Male,Yes,49,Yes,Artist,1,Average,2,Category 5
466347,Male,Yes,66,No,Executive,6,Low,3,Category 4
466352,Female,Yes,67,Yes,Doctor,1,Low,2,Category 6
466355,Male,No,30,Yes,Healthcare,0,Low,2,Category 6
466367,Female,No,39,Yes,Doctor,6,Low,1,Category 2
466370,Female,,52,Yes,Artist,0,Low,4,Category 2
466372,Female,Yes,57,Yes,Artist,0,Average,5,Category 6
466373,Male,Yes,63,Yes,Executive,1,High,1,Category 6
466376,Female,Yes,52,No,Homemaker,4,High,3,Category 6
466377,Male,Yes,61,Yes,,8,Average,2,Category 6
466380,Male,Yes,35,Yes,Entertainment,7,Low,2,Category 6
466381,Male,Yes,52,Yes,Artist,4,Average,2,Category 6
466382,Female,Yes,45,Yes,Engineer,2,High,2,Category 4
466387,Male,Yes,37,Yes,Entertainment,8,Average,2,Category 6
466389,Female,Yes,45,Yes,Engineer,1,Average,2,Category 6
466391,Female,Yes,55,Yes,Engineer,0,Average,,Category 6
466392,Female,Yes,49,Yes,Engineer,4,Average,,Category 3
466393,Female,Yes,42,No,Entertainment,1,Low,6,Category 3
466395,Female,Yes,39,Yes,Doctor,3,High,2,Category 4
466397,Male,No,18,No,Healthcare,0,Low,3,Category 3
466400,Male,Yes,43,No,Artist,1,Average,3,Category 3
466401,Male,Yes,50,No,Executive,1,Average,4,Category 6
466402,Male,Yes,37,Yes,Artist,1,Average,4,Category 6
466404,Female,No,37,Yes,Engineer,1,Low,1,Category 6
466406,Male,Yes,63,Yes,Entertainment,0,Low,3,Category 6
466408,Male,Yes,83,Yes,Lawyer,1,Low,2,Category 3
466411,Male,Yes,55,Yes,Artist,1,Average,3,Category 3
466414,Male,Yes,71,Yes,Artist,1,Low,3,Category 6
466418,Male,Yes,87,No,Lawyer,1,Low,1,Category 4
466419,Female,Yes,49,Yes,Entertainment,2,Average,5,Category 3
466422,Male,Yes,27,No,Doctor,0,Low,4,Category 4
466427,Female,Yes,25,No,Marketing,1,Low,4,Category 4
466429,Male,Yes,42,No,Healthcare,0,Low,2,Category 3
466443,Female,Yes,66,Yes,Artist,4,Low,2,Category 6
466450,Female,No,32,Yes,Healthcare,1,Low,1,Category 6
466455,Female,Yes,32,Yes,Doctor,4,Low,2,Category 6
466456,Female,Yes,37,No,Doctor,8,Low,1,Category 2
466457,Female,Yes,62,,Lawyer,9,Low,5,Category 6
466463,Female,No,33,Yes,Healthcare,3,Low,4,Category 4
466464,Female,Yes,45,Yes,Homemaker,2,Average,2,Category 3
466466,Female,,18,No,Healthcare,5,Low,5,Category 3
466467,Female,Yes,37,Yes,Artist,0,Average,3,Category 3
466468,Male,No,30,Yes,Doctor,4,Low,4,Category 3
466474,Male,No,31,Yes,Entertainment,5,Low,3,Category 6
466478,Female,Yes,48,Yes,Artist,0,Average,4,Category 3
466483,Male,No,31,Yes,Healthcare,,Low,1,Category 3
466486,Female,Yes,36,Yes,Doctor,8,Low,2,Category 4
466488,Male,Yes,61,Yes,Entertainment,0,Average,6,Category 6
466490,Female,Yes,83,No,Lawyer,0,High,2,Category 6
466493,Male,Yes,77,No,Lawyer,1,High,2,Category 6
466500,Female,Yes,46,Yes,Artist,3,High,3,Category 4
466501,Male,Yes,48,Yes,Engineer,0,Average,3,Category 3
466502,Male,No,19,No,Healthcare,0,Low,5,Category 3
466516,Male,No,21,No,Healthcare,1,Low,3,Category 6
466517,Female,No,40,No,Engineer,,Low,1,Category 6
466526,Male,No,27,No,Healthcare,0,Low,5,Category 2
466527,Female,Yes,49,No,Marketing,0,Low,1,Category 5
466530,Male,No,19,No,Healthcare,1,Low,4,
466533,Female,No,53,Yes,Entertainment,1,Low,1,Category 6
466535,Male,No,29,Yes,Artist,8,Low,1,Category 6
466536,Male,No,23,No,Healthcare,3,Low,4,Category 4
466538,Male,Yes,84,Yes,Lawyer,1,High,2,Category 6
466541,Male,No,38,Yes,Entertainment,0,Low,4,Category 6
466543,Male,No,26,Yes,Doctor,11,Low,2,Category 7
466545,Female,No,19,No,Healthcare,1,Low,4,Category 2
466550,Female,,22,No,Healthcare,1,Low,4,Category 6
466552,Male,Yes,20,No,Entertainment,0,Low,2,Category 6
466553,Male,Yes,36,Yes,Healthcare,0,Low,3,Category 6
466556,Male,No,18,No,Healthcare,1,Low,3,Category 6
466562,Female,No,20,No,Healthcare,7,Low,4,Category 6
466564,Female,No,18,No,Marketing,1,Low,4,Category 6
466565,Male,Yes,32,No,Artist,7,Average,2,Category 6
466576,Female,No,18,No,Healthcare,0,Low,4,Category 6
466586,Male,No,18,No,Healthcare,0,Low,2,Category 6
466588,Female,No,21,No,Healthcare,8,Low,4,Category 6
466596,Female,Yes,75,Yes,Artist,1,High,2,Category 6
466603,Male,Yes,37,Yes,Engineer,0,Average,2,Category 6
466606,Female,Yes,35,Yes,Engineer,1,Low,3,Category 3
466613,Male,No,20,No,Healthcare,9,Low,3,Category 6
466623,Male,Yes,58,,Entertainment,2,Average,4,Category 3
466628,Male,No,33,No,Healthcare,8,Low,4,
466631,Male,Yes,58,Yes,Artist,0,Low,3,Category 6
466634,Male,No,20,No,Healthcare,1,Low,5,Category 6
466635,Male,Yes,50,Yes,Artist,4,Average,2,Category 6
466644,Female,No,51,Yes,Homemaker,0,Low,,Category 6
466650,Female,No,27,No,Healthcare,8,Low,3,Category 4
466652,Female,Yes,58,Yes,Doctor,1,Average,2,Category 6
466655,Male,Yes,62,No,Executive,1,Low,2,Category 6
466656,Male,Yes,79,Yes,Marketing,0,High,2,Category 6
466658,Female,No,19,No,Healthcare,1,Low,4,Category 6
466662,Female,No,33,No,Engineer,0,Low,,Category 4
466665,Male,Yes,36,Yes,Artist,1,Average,2,Category 6
466666,Female,Yes,29,Yes,Healthcare,1,Low,2,Category 6
466671,Female,,28,No,Healthcare,3,Low,3,Category 2
466686,Female,No,22,No,Healthcare,0,Low,4,Category 6
